InvoiceID,SalesLineID_nonEU,InvoiceDate,CustomerID,CustomerOrderCount,CustomerSegment,Country,MarketRegion,StockCode,Description,ProductCategory,ProductMaterial,ProductColor,UnitPrice_USD,SalesTax_Rate,ImportDuty_Rate,UnitPrice_Tax_USD,UnitPrice_Duty_USD,UnitPrice_Gross_USD,UnitCost_USD,CostAmount_USD,Shipping_Zone_nonEU,Shipping_Fee_nonEU,Currency,Quantity,CustomerType_nonEU,KYC_Level_nonEU,PreferredLanguage_nonEU,CustomerTenureDays_nonEU,LoyaltyScore_nonEU,HS_Code_nonEU,CountryOfOrigin_nonEU,Incoterms_nonEU,SalesTax_Amount_USD,ImportDuty_Amount_USD,CustomsFormRequired_nonEU,DeMinimisFlag_nonEU,Carrier_nonEU,EstimatedDeliveryDays_nonEU,ShippingInsurance_USD
544935,NE_LN_94731,4/9/25 20:20,13870,10,ACTIVE,United Kingdom,nonEU,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",MISC,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,5.64,UK,12.99,USD,12,B2C,MED,EN,0,35,9999-21,US,DAP,0.17,0.0,0,0,FEDEX,5,0.0
570246,NE_LN_355816,11/22/25 3:33,16921,1,NEW,United Kingdom,nonEU,22136,LOVE HEART SOCK HANGER,MISC,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,1.82,UK,19.99,USD,2,B2C,LOW,EN,0,24,9999-31,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
578032,NE_LN_450170,1/5/26 0:52,16633,7,NEW,United Kingdom,nonEU,22142,CHRISTMAS CRAFT WHITE FAIRY ,MISC,OTHER,WHITE,1.45,0.2,0.0,0.29,0.0,1.74,0.8,9.6,UK,12.99,USD,12,B2C,MED,EN,216,31,9999-39,IN,DAP,0.29,0.0,0,0,FEDEX,5,0.0
554906,NE_LN_191277,7/9/25 22:52,14194,32,LOYAL,United Kingdom,nonEU,23145,ZINC T-LIGHT HOLDER STAR LARGE,LIGHTING,OTHER,UNKNOWN,0.95,0.2,0.0,0.19,0.0,1.14,0.52,6.24,UK,12.99,USD,12,B2B,HIGH,EN,111,80,9405-31,US,DAP,0.19,0.0,0,0,FEDEX,5,0.0
564430,NE_LN_288424,10/7/25 22:47,15955,16,ACTIVE,United Kingdom,nonEU,23344,JUMBO BAG 50'S CHRISTMAS ,BAG,OTHER,UNKNOWN,2.08,0.2,0.0,0.42,0.0,2.5,1.14,45.6,UK,0.0,USD,40,B2C,MED,EN,266,64,4202-80,CN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
552520,NE_LN_169346,6/22/25 3:45,,0,NEW,United Kingdom,nonEU,22995,TRAVEL CARD WALLET SUKI,CARD,OTHER,UNKNOWN,0.83,0.2,0.0,0.17,0.0,1.0,0.46,0.46,UK,19.99,USD,1,B2C,LOW,EN,,20,4909-75,CN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
555533,NE_LN_197817,7/18/25 23:23,15722,6,NEW,United Kingdom,nonEU,90209C,PINK ENAMEL+GLASS HAIR COMB,MISC,GLASS,PINK,1.75,0.2,0.0,0.35,0.0,2.1,0.96,34.56,UK,0.0,USD,36,B2C,MED,EN,102,29,9999-35,CN,DAP,0.35,0.0,0,0,FEDEX,5,0.0
556504,NE_LN_207635,7/26/25 19:58,13936,2,NEW,United Kingdom,nonEU,22608,PENS ASSORTED FUNKY JEWELED ,MISC,OTHER,UNKNOWN,0.19,0.2,0.0,0.04,0.0,0.23,0.1,3.6,UK,0.0,USD,36,B2C,LOW,EN,0,6,9999-47,EU,DAP,0.04,0.0,0,0,FEDEX,5,0.0
570871,NE_LN_362240,11/25/25 3:47,,0,NEW,United Kingdom,nonEU,22722,SET OF 6 SPICE TINS PANTRY DESIGN,MISC,OTHER,UNKNOWN,8.29,0.2,0.0,1.66,0.0,9.95,4.56,4.56,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-93,VN,DAP,1.66,0.0,0,0,FEDEX,5,0.0
571913,NE_LN_374342,12/2/25 2:40,18210,6,NEW,United Kingdom,nonEU,23081,GREEN METAL BOX ARMY SUPPLIES,BOX,METAL,GREEN,8.25,0.2,0.0,1.65,0.0,9.9,4.54,9.08,UK,19.99,USD,2,B2C,MED,EN,215,31,3923-63,VN,DAP,1.65,0.0,0,0,FEDEX,5,0.0
578153,NE_LN_453096,1/5/26 22:33,12748,224,LOYAL,United Kingdom,nonEU,82616B,FRAPPUCINO SCARF KNITTING KIT,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,0.69,UK,19.99,USD,1,B2B,HIGH,EN,356,75,9999-73,VN,DAP,0.25,0.0,0,0,FEDEX,5,0.0
556113,NE_LN_203932,7/22/25 20:43,13510,5,NEW,United Kingdom,nonEU,22467,GUMBALL COAT RACK,MISC,OTHER,UNKNOWN,2.55,0.2,0.0,0.51,0.0,3.06,1.4,8.4,UK,19.99,USD,6,B2C,MED,EN,0,35,9999-71,US,DAP,0.51,0.0,0,0,FEDEX,5,0.0
549711,NE_LN_141735,5/25/25 1:18,13654,6,NEW,United Kingdom,nonEU,22432,WATERING CAN PINK BUNNY,MISC,OTHER,PINK,1.95,0.2,0.0,0.39,0.0,2.34,1.07,6.42,UK,19.99,USD,6,B2C,MED,EN,31,19,9999-90,CN,DAP,0.39,0.0,0,0,FEDEX,5,0.0
567980,NE_LN_327411,11/5/25 22:33,15311,118,LOYAL,United Kingdom,nonEU,22365,DOORMAT RESPECTABLE HOUSE,MISC,OTHER,UNKNOWN,8.25,0.2,0.0,1.65,0.0,9.9,4.54,4.54,UK,19.99,USD,1,B2B,HIGH,EN,296,82,9999-32,EU,DAP,1.65,0.0,0,0,FEDEX,5,0.0
536623,NE_LN_3223,1/14/25 21:50,15601,17,ACTIVE,United Kingdom,nonEU,82494L,WOODEN FRAME ANTIQUE WHITE ,MISC,WOOD,WHITE,2.95,0.2,0.0,0.59,0.0,3.54,1.62,19.44,UK,12.99,USD,12,B2C,MED,EN,0,44,9999-08,VN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
569363,NE_LN_344048,11/16/25 2:19,13297,4,NEW,United Kingdom,nonEU,23542,70'S ALPHABET WALL ART,MISC,OTHER,UNKNOWN,8.25,0.2,0.0,1.65,0.0,9.9,4.54,9.08,UK,19.99,USD,2,B2C,LOW,EN,0,24,9999-49,IN,DAP,1.65,0.0,0,0,FEDEX,5,0.0
563201,NE_LN_277333,9/26/25 22:03,13838,4,NEW,United Kingdom,nonEU,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,MISC,METAL,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,1.62,UK,19.99,USD,1,B2C,LOW,EN,252,14,9999-50,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
542900,NE_LN_73603,3/17/25 1:35,14180,31,LOYAL,United Kingdom,nonEU,22203,MILK PAN RED RETROSPOT,MISC,OTHER,RED,3.75,0.2,0.0,0.75,0.0,4.5,2.06,8.24,UK,19.99,USD,4,B2B,HIGH,EN,61,79,9999-25,CN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
577790,NE_LN_448340,1/4/26 3:46,14198,7,NEW,United Kingdom,nonEU,23029,DRAWER KNOB CRACKLE GLAZE GREEN,MISC,OTHER,GREEN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,5.46,UK,19.99,USD,6,B2C,MED,EN,221,33,9999-68,VN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
575603,NE_LN_417958,12/23/25 23:40,18125,5,NEW,United Kingdom,nonEU,22197,POPCORN HOLDER,MISC,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,11.28,UK,12.99,USD,24,B2C,MED,EN,286,24,9999-91,US,DAP,0.17,0.0,0,0,FEDEX,5,0.0
551966,NE_LN_163227,6/18/25 0:25,15356,10,ACTIVE,United Kingdom,nonEU,85150,LADIES & GENTLEMEN METAL SIGN,MISC,METAL,UNKNOWN,2.55,0.2,0.0,0.51,0.0,3.06,1.4,5.6,UK,19.99,USD,4,B2C,MED,EN,149,28,9999-77,EU,DAP,0.51,0.0,0,0,FEDEX,5,0.0
544586,NE_LN_89781,4/6/25 2:15,17338,10,ACTIVE,United Kingdom,nonEU,22748,POPPY'S PLAYHOUSE KITCHEN,MISC,OTHER,UNKNOWN,2.1,0.2,0.0,0.42,0.0,2.52,1.16,4.64,UK,19.99,USD,4,B2C,MED,EN,70,38,9999-72,EU,DAP,0.42,0.0,0,0,FEDEX,5,0.0
561712,NE_LN_262172,9/10/25 23:00,14499,3,NEW,United Kingdom,nonEU,84970S,HANGING HEART ZINC T-LIGHT HOLDER,LIGHTING,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,5.64,UK,12.99,USD,12,B2C,LOW,EN,144,11,9405-28,VN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
565846,NE_LN_303439,10/20/25 23:52,14606,128,LOYAL,United Kingdom,nonEU,22156,HEART DECORATION WITH PEARLS ,MISC,OTHER,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,0.47,UK,19.99,USD,1,B2B,HIGH,EN,279,79,9999-94,IN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
579499,NE_LN_470483,1/12/26 3:10,17682,7,NEW,United Kingdom,nonEU,20725,LUNCH BAG RED RETROSPOT,BAG,OTHER,RED,1.65,0.2,0.0,0.33,0.0,1.98,0.91,9.1,UK,12.99,USD,10,B2C,MED,EN,358,24,4202-41,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
579271,NE_LN_467947,1/11/26 21:07,17450,55,LOYAL,United Kingdom,nonEU,22960,JAM MAKING SET WITH JARS,MISC,OTHER,UNKNOWN,4.6,0.2,0.0,0.92,0.0,5.52,2.53,384.56,UK,0.0,USD,152,B2B,HIGH,EN,357,76,9999-03,VN,DAP,0.92,0.0,0,0,FEDEX,5,0.0
576274,NE_LN_428032,12/28/25 1:35,17793,1,NEW,United Kingdom,nonEU,23461,SWEETHEART BIRD HOUSE,MISC,OTHER,UNKNOWN,4.15,0.2,0.0,0.83,0.0,4.98,2.28,2.28,UK,19.99,USD,1,B2C,LOW,EN,0,22,9999-55,CN,DAP,0.83,0.0,0,0,FEDEX,5,0.0
552643,NE_LN_170287,6/23/25 0:35,16791,8,ACTIVE,United Kingdom,nonEU,21126,SET OF 6 GIRLS CELEBRATION CANDLES,CANDLE,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,3.45,UK,19.99,USD,5,B2C,MED,EN,118,44,3406-02,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
545340,NE_LN_99150,4/14/25 19:52,15416,5,NEW,United Kingdom,nonEU,21380,WOODEN HAPPY BIRTHDAY GARLAND,MISC,WOOD,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,9.72,UK,19.99,USD,6,B2C,MED,EN,0,31,9999-57,EU,DAP,0.59,0.0,0,0,FEDEX,5,0.0
569523,NE_LN_346589,11/17/25 1:52,16033,27,ACTIVE,United Kingdom,nonEU,22361,GLASS JAR DAISY FRESH COTTON WOOL,MISC,GLASS,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,3.24,UK,19.99,USD,2,B2B,HIGH,EN,303,87,9999-81,US,DAP,0.59,0.0,0,0,FEDEX,5,0.0
557315,NE_LN_215029,8/2/25 3:13,15535,7,NEW,United Kingdom,nonEU,21770,OPEN CLOSED METAL SIGN,MISC,METAL,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,2.72,UK,19.99,USD,1,B2C,MED,EN,192,22,9999-07,EU,DAP,0.99,0.0,0,0,FEDEX,5,0.0
547358,NE_LN_119386,5/4/25 23:36,15998,6,NEW,United Kingdom,nonEU,22562,MONSTERS STENCIL CRAFT,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,1.38,UK,19.99,USD,2,B2C,MED,EN,99,27,9999-05,CN,DAP,0.25,0.0,0,0,FEDEX,5,0.0
541974,NE_LN_65275,3/9/25 1:27,14541,8,ACTIVE,United Kingdom,nonEU,22617,BAKING SET SPACEBOY DESIGN,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,2.72,UK,19.99,USD,1,B2C,MED,EN,0,28,9999-49,IN,DAP,0.99,0.0,0,0,FEDEX,5,0.0
541652,NE_LN_60522,3/4/25 23:00,,0,NEW,United Kingdom,nonEU,72802C,VANILLA SCENT CANDLE JEWELLED BOX,CANDLE,OTHER,UNKNOWN,4.25,0.2,0.0,0.85,0.0,5.1,2.34,2.34,UK,19.99,USD,1,B2C,LOW,EN,,20,3406-47,EU,DAP,0.85,0.0,0,0,FEDEX,5,0.0
581110,NE_LN_491454,1/19/26 23:28,16000,3,NEW,United Kingdom,nonEU,23486,ANTIQUE HEART SHELF UNIT,MISC,OTHER,UNKNOWN,13.35,0.2,0.0,2.67,0.0,16.02,7.34,1101.0,UK,0.0,USD,150,B2C,LOW,EN,0,21,9999-88,VN,DAP,2.67,0.0,0,0,FEDEX,5,0.0
539240,NE_LN_31747,1/29/25 0:26,15194,22,ACTIVE,United Kingdom,nonEU,21620,SET OF 4 ROSE BOTANICAL CANDLES,CANDLE,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,8.28,UK,12.99,USD,12,B2B,HIGH,EN,9,71,3406-62,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
536520_R1,NE_LN_499997,1/20/25 23:54,14729,1,NEW,United Kingdom,nonEU,22241,GARLAND WOODEN HAPPY EASTER,MISC,WOOD,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,1.38,UK,19.99,USD,2,B2C,LOW,EN,0,5,9999-02,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
540154,NE_LN_41620,2/17/25 22:41,,0,NEW,United Kingdom,nonEU,22134,MINI LADLE LOVE HEART RED ,MISC,OTHER,RED,0.43,0.2,0.0,0.09,0.0,0.52,0.24,0.96,UK,19.99,USD,4,B2C,LOW,EN,,20,9999-39,IN,DAP,0.09,0.0,0,0,FEDEX,5,0.0
547079,NE_LN_117295,5/3/25 2:13,15408,1,NEW,United Kingdom,nonEU,21985,PACK OF 12 HEARTS DESIGN TISSUES ,MISC,OTHER,UNKNOWN,0.29,0.2,0.0,0.06,0.0,0.35,0.16,1.92,UK,12.99,USD,12,B2C,LOW,EN,0,12,9999-90,CN,DAP,0.06,0.0,0,0,FEDEX,5,0.0
544476,NE_LN_89325,4/5/25 21:09,14796,27,ACTIVE,United Kingdom,nonEU,22624,IVORY KITCHEN SCALES,MISC,OTHER,UNKNOWN,8.5,0.2,0.0,1.7,0.0,10.2,4.68,4.68,UK,19.99,USD,1,B2B,HIGH,EN,75,72,9999-20,CN,DAP,1.7,0.0,0,0,FEDEX,5,0.0
562113,NE_LN_265744,9/15/25 3:22,,0,NEW,United Kingdom,nonEU,21880,RED RETROSPOT TAPE,MISC,OTHER,RED,0.42,0.2,0.0,0.08,0.0,0.5,0.23,0.46,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-69,IN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
560824,NE_LN_252839,9/2/25 22:34,17935,2,NEW,United Kingdom,nonEU,23292,SPACEBOY CHILDRENS CUP,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,0.69,UK,19.99,USD,1,B2C,LOW,EN,0,6,9999-63,VN,DAP,0.25,0.0,0,0,FEDEX,5,0.0
555562,NE_LN_198410,7/19/25 1:56,17841,169,LOYAL,United Kingdom,nonEU,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,LIGHTING,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,1.38,UK,19.99,USD,2,B2B,HIGH,EN,186,90,9405-52,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
577057,NE_LN_438699,12/31/25 1:37,12748,224,LOYAL,United Kingdom,nonEU,21306,SET/4 DAISY MIRROR MAGNETS,MISC,OTHER,UNKNOWN,0.29,0.2,0.0,0.06,0.0,0.35,0.16,0.16,UK,19.99,USD,1,B2B,HIGH,EN,351,75,9999-31,US,DAP,0.06,0.0,0,0,FEDEX,5,0.0
571684,NE_LN_371474,12/1/25 1:22,16730,4,NEW,United Kingdom,nonEU,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,CANDLE,OTHER,UNKNOWN,0.83,0.2,0.0,0.17,0.0,1.0,0.46,2.76,UK,19.99,USD,6,B2C,LOW,EN,267,19,3406-14,IN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
541859,NE_LN_64074,3/8/25 2:45,14606,128,LOYAL,United Kingdom,nonEU,22212,FOUR HOOK  WHITE LOVEBIRDS,MISC,OTHER,WHITE,2.1,0.2,0.0,0.42,0.0,2.52,1.16,1.16,UK,19.99,USD,1,B2B,HIGH,EN,52,79,9999-59,IN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
567683,NE_LN_324643,11/4/25 3:42,13704,10,ACTIVE,United Kingdom,nonEU,22969,HOMEMADE JAM SCENTED CANDLES,CANDLE,OTHER,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,9.6,UK,12.99,USD,12,B2C,MED,EN,9,30,3406-04,IN,DAP,0.29,0.0,0,0,FEDEX,5,0.0
581023,NE_LN_491094,1/19/26 21:46,,0,NEW,United Kingdom,nonEU,22199,FRYING PAN RED RETROSPOT,MISC,OTHER,RED,8.29,0.2,0.0,1.66,0.0,9.95,4.56,4.56,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-90,CN,DAP,1.66,0.0,0,0,FEDEX,5,0.0
550499,NE_LN_150618,6/1/25 2:27,,0,NEW,United Kingdom,nonEU,21936,RED RETROSPOT PICNIC BAG,BAG,OTHER,RED,5.79,0.2,0.0,1.16,0.0,6.95,3.18,3.18,UK,19.99,USD,1,B2C,LOW,EN,,20,4202-48,VN,DAP,1.16,0.0,0,0,FEDEX,5,0.0
563209,NE_LN_277415,9/26/25 23:34,13527,8,ACTIVE,United Kingdom,nonEU,22750,FELTCRAFT PRINCESS LOLA DOLL,MISC,OTHER,UNKNOWN,3.75,0.2,0.0,0.75,0.0,4.5,2.06,4.12,UK,19.99,USD,2,B2C,MED,EN,209,23,9999-08,VN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
568517,NE_LN_333734,11/10/25 0:03,14456,14,ACTIVE,United Kingdom,nonEU,21034,REX CASH+CARRY JUMBO SHOPPER,MISC,OTHER,UNKNOWN,0.95,0.2,0.0,0.19,0.0,1.14,0.52,0.52,UK,19.99,USD,1,B2C,MED,EN,68,54,9999-15,CN,DAP,0.19,0.0,0,0,FEDEX,5,0.0
564639,NE_LN_289715,10/9/25 0:06,18036,3,NEW,United Kingdom,nonEU,21592,RETROSPOT CIGAR BOX MATCHES ,BOX,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,1.38,UK,19.99,USD,2,B2C,LOW,EN,140,13,3923-27,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
550015,NE_LN_144506,5/27/25 22:05,17735,19,ACTIVE,United Kingdom,nonEU,22383,LUNCH BAG SUKI DESIGN ,BAG,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,9.1,UK,12.99,USD,10,B2C,MED,EN,128,69,4202-02,EU,DAP,0.33,0.0,0,0,FEDEX,5,0.0
569848,NE_LN_350819,11/19/25 0:59,16316,12,ACTIVE,United Kingdom,nonEU,23350,ROLL WRAP VINTAGE SPOT ,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,8.28,UK,12.99,USD,12,B2C,MED,EN,293,38,9999-33,VN,DAP,0.25,0.0,0,0,FEDEX,5,0.0
577749,NE_LN_447179,1/4/26 1:37,16242,8,ACTIVE,United Kingdom,nonEU,23571,TRADITIONAL NAUGHTS & CROSSES,MISC,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,3.64,UK,19.99,USD,4,B2C,MED,EN,258,39,9999-39,IN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
563194,NE_LN_277036,9/25/25 3:47,17858,12,ACTIVE,United Kingdom,nonEU,21164,HOME SWEET HOME METAL SIGN ,MISC,METAL,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,3.24,UK,19.99,USD,2,B2C,MED,EN,250,35,9999-80,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
573909,NE_LN_397707,12/15/25 2:37,17813,7,NEW,United Kingdom,nonEU,23296,SET OF 6 TEA TIME BAKING CASES,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,0.69,UK,19.99,USD,1,B2C,MED,EN,32,42,9999-54,IN,DAP,0.25,0.0,0,0,FEDEX,5,0.0
568408,NE_LN_333078,11/9/25 21:51,,0,NEW,United Kingdom,nonEU,23298,SPOTTY BUNTING,MISC,OTHER,UNKNOWN,10.79,0.2,0.0,2.16,0.0,12.95,5.93,23.72,UK,19.99,USD,4,B2C,LOW,EN,,20,9999-94,IN,DAP,2.16,0.0,0,0,FEDEX,5,0.0
577438,NE_LN_442961,1/2/26 22:20,18118,31,LOYAL,United Kingdom,nonEU,20971,PINK BLUE FELT CRAFT TRINKET BOX,BOX,OTHER,BLUE,1.25,0.2,0.0,0.25,0.0,1.5,0.69,0.69,UK,19.99,USD,1,B2B,HIGH,EN,349,95,3923-82,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
557643,NE_LN_217795,8/4/25 3:47,,0,NEW,United Kingdom,nonEU,22386,JUMBO BAG PINK POLKADOT,BAG,OTHER,PINK,4.13,0.2,0.0,0.83,0.0,4.96,2.27,4.54,UK,19.99,USD,2,B2C,LOW,EN,,20,4202-87,EU,DAP,0.83,0.0,0,0,FEDEX,5,0.0
541591,NE_LN_59733,3/4/25 2:03,15831,4,NEW,United Kingdom,nonEU,20725,LUNCH BAG RED RETROSPOT,BAG,OTHER,RED,1.65,0.2,0.0,0.33,0.0,1.98,0.91,0.91,UK,19.99,USD,1,B2C,LOW,EN,0,32,4202-41,US,DAP,0.33,0.0,0,0,FEDEX,5,0.0
565840,NE_LN_303135,10/20/25 23:13,,0,NEW,United Kingdom,nonEU,46776D,WOVEN SUNSET CUSHION COVER ,MISC,OTHER,UNKNOWN,4.13,0.2,0.0,0.83,0.0,4.96,2.27,4.54,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-19,IN,DAP,0.83,0.0,0,0,FEDEX,5,0.0
561113,NE_LN_256597,9/6/25 23:20,17841,169,LOYAL,United Kingdom,nonEU,21917,SET 12 KIDS  WHITE CHALK STICKS,MISC,OTHER,WHITE,0.42,0.2,0.0,0.08,0.0,0.5,0.23,0.23,UK,19.99,USD,1,B2B,HIGH,EN,235,90,9999-94,IN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
579938,NE_LN_475217,1/13/26 21:29,14146,6,NEW,United Kingdom,nonEU,22730,ALARM CLOCK BAKELIKE IVORY,MISC,OTHER,UNKNOWN,3.75,0.2,0.0,0.75,0.0,4.5,2.06,8.24,UK,19.99,USD,4,B2C,MED,EN,348,17,9999-68,VN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
575037,NE_LN_411592,12/21/25 23:02,16066,5,NEW,United Kingdom,nonEU,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,MISC,WOOD,UNKNOWN,0.29,0.2,0.0,0.06,0.0,0.35,0.16,3.2,UK,12.99,USD,20,B2C,MED,EN,92,28,9999-10,CN,DAP,0.06,0.0,0,0,FEDEX,5,0.0
550499,NE_LN_150584,6/1/25 2:27,,0,NEW,United Kingdom,nonEU,16235,RECYCLED PENCIL WITH RABBIT ERASER,MISC,OTHER,UNKNOWN,0.42,0.2,0.0,0.08,0.0,0.5,0.23,0.46,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-59,IN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
545316,NE_LN_98605,4/14/25 1:25,,0,NEW,United Kingdom,nonEU,21156,RETROSPOT CHILDRENS APRON,MISC,OTHER,UNKNOWN,4.13,0.2,0.0,0.83,0.0,4.96,2.27,2.27,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-45,CN,DAP,0.83,0.0,0,0,FEDEX,5,0.0
562378,NE_LN_268372,9/17/25 2:18,15046,16,ACTIVE,United Kingdom,nonEU,21326,AGED GLASS SILVER T-LIGHT HOLDER,LIGHTING,GLASS,UNKNOWN,0.65,0.2,0.0,0.13,0.0,0.78,0.36,4.32,UK,12.99,USD,12,B2C,MED,EN,210,51,9405-62,EU,DAP,0.13,0.0,0,0,FEDEX,5,0.0
548308,NE_LN_128862,5/12/25 23:11,17220,14,ACTIVE,United Kingdom,nonEU,23154,SET OF 4 JAM JAR MAGNETS,MISC,OTHER,UNKNOWN,2.08,0.2,0.0,0.42,0.0,2.5,1.14,2.28,UK,19.99,USD,2,B2C,MED,EN,109,52,9999-83,VN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
548522,NE_LN_131390,5/14/25 3:54,,0,NEW,United Kingdom,nonEU,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,MISC,CERAMIC,UNKNOWN,5.79,0.2,0.0,1.16,0.0,6.95,3.18,3.18,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-70,CN,DAP,1.16,0.0,0,0,FEDEX,5,0.0
571247,NE_LN_366051,11/27/25 3:15,15826,4,NEW,United Kingdom,nonEU,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,MISC,OTHER,UNKNOWN,2.89,0.2,0.0,0.58,0.0,3.47,1.59,57.24,UK,0.0,USD,36,B2C,LOW,EN,154,22,9999-15,CN,DAP,0.58,0.0,0,0,FEDEX,5,0.0
549023,NE_LN_136163,5/19/25 3:38,,0,NEW,United Kingdom,nonEU,21383,PACK OF 12 STICKY BUNNIES,MISC,OTHER,UNKNOWN,1.63,0.2,0.0,0.33,0.0,1.96,0.9,0.9,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-22,EU,DAP,0.33,0.0,0,0,FEDEX,5,0.0
565156,NE_LN_296391,10/15/25 2:15,13045,1,NEW,United Kingdom,nonEU,23198,PANTRY MAGNETIC  SHOPPING LIST,MISC,OTHER,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,9.6,UK,12.99,USD,12,B2C,LOW,EN,0,5,9999-49,IN,DAP,0.29,0.0,0,0,FEDEX,5,0.0
571229,NE_LN_365697,11/27/25 1:15,15453,7,NEW,United Kingdom,nonEU,23452,HEART MINI PORTRAIT FRAME,MISC,OTHER,UNKNOWN,1.95,0.2,0.0,0.39,0.0,2.34,1.07,6.42,UK,19.99,USD,6,B2C,MED,EN,131,23,9999-31,US,DAP,0.39,0.0,0,0,FEDEX,5,0.0
562553,NE_LN_270062,9/18/25 3:45,,0,NEW,United Kingdom,nonEU,16235,RECYCLED PENCIL WITH RABBIT ERASER,MISC,OTHER,UNKNOWN,0.42,0.2,0.0,0.08,0.0,0.5,0.23,0.23,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-59,IN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
561006,NE_LN_255032,9/4/25 2:13,16161,26,ACTIVE,United Kingdom,nonEU,85099C,JUMBO  BAG BAROQUE BLACK WHITE,BAG,OTHER,WHITE,2.08,0.2,0.0,0.42,0.0,2.5,1.14,11.4,UK,12.99,USD,10,B2B,HIGH,EN,228,77,4202-72,EU,DAP,0.42,0.0,0,0,FEDEX,5,0.0
